Category,City,Country,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Number of Records,Profit,Profit Ratio,Quantity,Sales
Office Supplies,Detroit,United States,Pete Kriz,Fellowes,06-09-2013,CA-2013-115756,48227,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Central,Consumer,08-09-2013,Second Class,Michigan,Storage,0%,1,$23 ,12%,3,$195 
Office Supplies,Johnson City,United States,Darrin Martin,Wilson Jones,06-09-2013,CA-2013-136231,37604,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",South,Consumer,08-09-2013,Second Class,Tennessee,Binders,70%,1,($63),-73%,7,$86 
Office Supplies,Johnson City,United States,Darrin Martin,Other,06-09-2013,CA-2013-136231,37604,Staples,South,Consumer,08-09-2013,Second Class,Tennessee,Envelopes,20%,1,$8 ,33%,3,$23 
Office Supplies,Johnson City,United States,Darrin Martin,Xerox 1971,06-09-2013,CA-2013-136231,37604,Xerox 1971,South,Consumer,08-09-2013,Second Class,Tennessee,Paper,20%,1,$3 ,31%,3,$10 
Office Supplies,Houston,United States,Don Miller,Other,06-09-2013,CA-2013-149195,77070,Staples,Central,Corporate,08-09-2013,Second Class,Texas,Fasteners,20%,1,$5 ,34%,8,$16 
Office Supplies,Houston,United States,Don Miller,Xerox,06-09-2013,CA-2013-149195,77070,Xerox 1930,Central,Corporate,08-09-2013,Second Class,Texas,Paper,20%,1,$4 ,36%,2,$10 
Office Supplies,Houston,United States,Don Miller,Xerox,06-09-2013,CA-2013-149195,77070,Xerox 202,Central,Corporate,08-09-2013,Second Class,Texas,Paper,20%,1,$9 ,35%,5,$26 
Technology,Johnson City,United States,Darrin Martin,Nortel,06-09-2013,CA-2013-136231,37604,Nortel Networks T7316 E Nt8 B27,South,Consumer,08-09-2013,Second Class,Tennessee,Phones,20%,1,$7 ,6%,2,$109 
Technology,New York City,United States,Fred Wasserman,Other,06-09-2013,CA-2013-139409,10011,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",East,Corporate,08-09-2013,First Class,New York,Phones,0%,1,$12 ,28%,4,$44 
Furniture,Philadelphia,United States,Dean Braden,Global,06-09-2013,CA-2013-158778,19134,Global Comet Stacking Arm Chair,East,Consumer,10-09-2013,Standard Class,Pennsylvania,Chairs,30%,1,($63),-7%,3,$887 
Furniture,Philadelphia,United States,Dean Braden,Global,06-09-2013,CA-2013-158778,19134,"Global Task Chair, Black",East,Consumer,10-09-2013,Standard Class,Pennsylvania,Chairs,30%,1,($19),-27%,2,$71 
Furniture,Philadelphia,United States,Dean Braden,Other,06-09-2013,CA-2013-158778,19134,"6"" Cubicle Wall Clock, Black",East,Consumer,10-09-2013,Standard Class,Pennsylvania,Furnishings,20%,1,$12 ,20%,9,$58 
Office Supplies,Philadelphia,United States,Dean Braden,Newell,06-09-2013,CA-2013-158778,19134,Newell 329,East,Consumer,10-09-2013,Standard Class,Pennsylvania,Art,20%,1,$1 ,7%,3,$8 
Office Supplies,Philadelphia,United States,Jasper Cacioppo,C-Line,06-09-2013,CA-2013-154536,19120,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",East,Consumer,10-09-2013,Standard Class,Pennsylvania,Binders,70%,1,($7),-77%,5,$10 
Furniture,Chesapeake,United States,Michael Moore,Chromcraft,06-09-2013,US-2013-121013,23320,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",South,Consumer,11-09-2013,Standard Class,Virginia,Tables,0%,1,$314 ,19%,3,"$1,653 "
Office Supplies,Chesapeake,United States,Michael Moore,Avery,06-09-2013,US-2013-121013,23320,Avery 50,South,Consumer,11-09-2013,Standard Class,Virginia,Labels,0%,1,$12 ,47%,2,$25 
Office Supplies,Chicago,United States,Stephanie Ulpright,Xerox,06-09-2013,CA-2013-164490,60653,Xerox 196,Central,Home Office,11-09-2013,Second Class,Illinois,Paper,20%,1,$3 ,36%,2,$9 
Office Supplies,Houston,United States,Gary Hansen,Eureka,06-09-2013,CA-2013-144540,77070,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Central,Home Office,11-09-2013,Standard Class,Texas,Appliances,80%,1,($166),-265%,3,$63 
Office Supplies,Olathe,United States,Brad Eason,Panasonic,06-09-2013,CA-2013-140774,66062,Panasonic KP-380BK Classic Electric Pencil Sharpener,Central,Home Office,11-09-2013,Standard Class,Kansas,Art,0%,1,$27 ,25%,3,$108 
Office Supplies,Houston,United States,Gary Hansen,Advantus,06-09-2013,CA-2013-144540,77070,Advantus Map Pennant Flags and Round Head Tacks,Central,Home Office,11-09-2013,Standard Class,Texas,Fasteners,20%,1,$4 ,15%,9,$28 
Technology,San Diego,United States,Marina Lichtenstein,HP,06-09-2013,CA-2013-137673,92105,HP Standard 104 key PS/2 Keyboard,West,Corporate,11-09-2013,Standard Class,California,Accessories,0%,1,$29 ,25%,8,$116 
Furniture,Lancaster,United States,Maribeth Dona,Global,06-09-2013,CA-2013-162383,43130,"Global Push Button Manager's Chair, Indigo",East,Consumer,12-09-2013,Standard Class,Ohio,Chairs,30%,1,($1),-1%,2,$85 
Furniture,Austin,United States,Anthony Rawles,Other,06-09-2013,US-2013-148110,78745,"Situations Contoured Folding Chairs, 4/Set",Central,Corporate,12-09-2013,Standard Class,Texas,Chairs,30%,1,($25),-7%,7,$348 
Office Supplies,San Antonio,United States,Pete Takahito,Eldon,06-09-2013,US-2013-152373,78207,"Eldon Base for stackable storage shelf, platinum",Central,Consumer,12-09-2013,Standard Class,Texas,Storage,20%,1,($18),-19%,3,$93 
Office Supplies,Lancaster,United States,Maribeth Dona,Pressboard,06-09-2013,CA-2013-162383,43130,Pressboard Hanging Data Binders for Unburst Sheets,East,Consumer,12-09-2013,Standard Class,Ohio,Binders,70%,1,($6),-73%,6,$9 
Office Supplies,Lancaster,United States,Maribeth Dona,Other,06-09-2013,CA-2013-162383,43130,Recycled Easel Ring Binders,East,Consumer,12-09-2013,Standard Class,Ohio,Binders,70%,1,($7),-83%,2,$9 
Office Supplies,New York City,United States,Mark Van Huff,Xerox,06-09-2013,CA-2013-133319,10011,Xerox 1885,East,Consumer,12-09-2013,Standard Class,New York,Paper,0%,1,$92 ,48%,4,$192 
Office Supplies,Houston,United States,Bruce Geld,Tenex,07-09-2013,CA-2013-145240,77070,"Tenex Personal Project File with Scoop Front Design, Black",Central,Consumer,09-09-2013,First Class,Texas,Storage,20%,1,$1 ,7%,1,$11 
Furniture,New York City,United States,Mary O'Rourke,Atlantic,07-09-2013,CA-2013-102981,10035,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",East,Consumer,10-09-2013,Second Class,New York,Bookcases,20%,1,$90 ,13%,3,$722 
Technology,New York City,United States,Mary O'Rourke,Maxell,07-09-2013,CA-2013-102981,10035,Maxell 4.7GB DVD+RW 3/Pack,East,Consumer,10-09-2013,Second Class,New York,Accessories,0%,1,$11 ,35%,2,$32 
Office Supplies,Thomasville,United States,Karl Braun,Pressboard,07-09-2013,CA-2013-133123,27360,Pressboard Data Binders by Wilson Jones,South,Consumer,12-09-2013,Standard Class,North Carolina,Binders,70%,1,($2),-77%,2,$3 
Office Supplies,Thomasville,United States,Karl Braun,Other,07-09-2013,CA-2013-133123,27360,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",South,Consumer,12-09-2013,Standard Class,North Carolina,Envelopes,20%,1,$30 ,31%,3,$96 
Office Supplies,Saint Paul,United States,Elpida Rittenbach,Fellowes,07-09-2013,CA-2013-149223,55106,Fellowes Basic Home/Office Series Surge Protectors,Central,Corporate,12-09-2013,Standard Class,Minnesota,Appliances,0%,1,$23 ,29%,6,$78 
Office Supplies,Dallas,United States,Yoseph Carroll,Advantus,07-09-2013,CA-2013-123932,75217,Advantus Motivational Note Cards,Central,Corporate,13-09-2013,Standard Class,Texas,Paper,20%,1,$15 ,36%,4,$42 
Technology,Dallas,United States,Yoseph Carroll,AT&T,07-09-2013,CA-2013-123932,75217,AT&T CL83451 4-Handset Telephone,Central,Corporate,13-09-2013,Standard Class,Texas,Phones,20%,1,$37 ,11%,2,$330 
Furniture,Santa Ana,United States,Pauline Johnson,Lesro,09-09-2013,CA-2013-153101,92704,"Lesro Round Back Collection Coffee Table, End Table",West,Consumer,09-09-2013,Same Day,California,Tables,20%,1,($13),-9%,1,$146 
Furniture,Houston,United States,Anna Gayman,Riverside,09-09-2013,CA-2013-108987,77036,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Central,Consumer,11-09-2013,Second Class,Texas,Bookcases,32%,1,($317),-13%,4,"$2,396 "
Office Supplies,Houston,United States,Anna Gayman,Other,09-09-2013,CA-2013-108987,77036,"Contico 72""H Heavy-Duty Storage System",Central,Consumer,11-09-2013,Second Class,Texas,Storage,20%,1,($33),-25%,4,$131 
Office Supplies,Houston,United States,Anna Gayman,Other,09-09-2013,CA-2013-108987,77036,Super Decoflex Portable Personal File,Central,Consumer,11-09-2013,Second Class,Texas,Storage,20%,1,$4 ,10%,3,$36 
Office Supplies,New York City,United States,Michael Grace,Kensington,09-09-2013,CA-2013-131499,10011,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,East,Home Office,11-09-2013,First Class,New York,Appliances,0%,1,$62 ,30%,1,$207 
Office Supplies,Lancaster,United States,Valerie Mitchum,Other,09-09-2013,CA-2013-113516,93534,Premium Transparent Presentation Covers by GBC,West,Home Office,11-09-2013,Second Class,California,Binders,20%,1,$23 ,35%,4,$67 
Office Supplies,Lancaster,United States,Valerie Mitchum,Other,09-09-2013,CA-2013-113516,93534,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",West,Home Office,11-09-2013,Second Class,California,Binders,20%,1,$12 ,35%,2,$33 
Technology,Houston,United States,Anna Gayman,Sony,09-09-2013,CA-2013-108987,77036,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Central,Consumer,11-09-2013,Second Class,Texas,Accessories,20%,1,$1 ,1%,2,$58 
Office Supplies,Monroe,United States,Jill Matthias,Other,09-09-2013,CA-2013-155138,28110,Petty Cash Envelope,South,Consumer,13-09-2013,Standard Class,North Carolina,Paper,20%,1,$23 ,36%,3,$65 
Office Supplies,Dallas,United States,Ken Black,Boston,09-09-2013,CA-2013-108868,75081,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Central,Corporate,13-09-2013,Standard Class,Texas,Art,20%,1,$6 ,9%,2,$70 
Technology,Monroe,United States,Jill Matthias,Memorex,09-09-2013,CA-2013-155138,28110,Memorex Froggy Flash Drive 4 GB,South,Consumer,13-09-2013,Standard Class,North Carolina,Accessories,20%,1,$8 ,24%,4,$35 
Technology,Dallas,United States,Ken Black,Belkin,09-09-2013,CA-2013-108868,75081,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Central,Corporate,13-09-2013,Standard Class,Texas,Phones,20%,1,$22 ,36%,5,$60 
Furniture,Seattle,United States,Toby Ritter,Howard Miller,09-09-2013,CA-2013-110009,98103,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",West,Consumer,14-09-2013,Standard Class,Washington,Furnishings,0%,1,$15 ,34%,1,$43 
Office Supplies,Seattle,United States,Toby Ritter,Ampad,09-09-2013,CA-2013-110009,98103,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",West,Consumer,14-09-2013,Standard Class,Washington,Paper,0%,1,$14 ,46%,7,$31 
Furniture,Wheeling,United States,Sanjit Engle,Executive Impressions,09-09-2013,US-2013-115455,60090,"Executive Impressions 12"" Wall Clock",Central,Consumer,15-09-2013,Standard Class,Illinois,Furnishings,60%,1,($8),-55%,2,$14 
Furniture,Wheeling,United States,Sanjit Engle,Bretford,09-09-2013,US-2013-115455,60090,Bretford CR8500 Series Meeting Room Furniture,Central,Consumer,15-09-2013,Standard Class,Illinois,Tables,50%,1,($301),-50%,3,$601 
Furniture,Malden,United States,Anne Pryor,Bush,09-09-2013,US-2013-114174,2148,"Bush Westfield Collection Bookcases, Dark Cherry Finish",East,Home Office,15-09-2013,Standard Class,Massachusetts,Bookcases,0%,1,$14 ,8%,3,$174 
Office Supplies,Malden,United States,Anne Pryor,Avery,09-09-2013,US-2013-114174,2148,Avery 52,East,Home Office,15-09-2013,Standard Class,Massachusetts,Labels,0%,1,$7 ,47%,4,$15 
Office Supplies,Visalia,United States,Liz Preis,Other,09-09-2013,CA-2013-103709,93277,"Eberhard Faber 3 1/2"" Golf Pencils",West,Consumer,16-09-2013,Standard Class,California,Art,0%,1,$4 ,25%,2,$15 
Office Supplies,Visalia,United States,Liz Preis,Xerox,09-09-2013,CA-2013-103709,93277,Xerox 1900,West,Consumer,16-09-2013,Standard Class,California,Paper,0%,1,$15 ,45%,8,$34 
Office Supplies,Visalia,United States,Liz Preis,Other,09-09-2013,CA-2013-103709,93277,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",West,Consumer,16-09-2013,Standard Class,California,Storage,0%,1,$65 ,25%,2,$262 
Office Supplies,New York City,United States,Troy Staebel,Cardinal,10-09-2013,CA-2013-110023,10024,Cardinal EasyOpen D-Ring Binders,East,Consumer,12-09-2013,First Class,New York,Binders,20%,1,$5 ,38%,2,$15 
Office Supplies,Stockton,United States,Annie Thurman,Other,10-09-2013,CA-2013-112893,95207,VariCap6 Expandable Binder,West,Consumer,14-09-2013,Second Class,California,Binders,20%,1,$19 ,34%,4,$55 
Furniture,Dallas,United States,Daniel Byrd,Eldon,10-09-2013,CA-2013-137176,75220,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Central,Home Office,15-09-2013,Second Class,Texas,Furnishings,60%,1,($12),-80%,4,$15 
Office Supplies,Los Angeles,United States,Dianna Vittorini,Ibico,11-09-2013,CA-2013-126102,90049,Ibico EB-19 Dual Function Manual Binding System,West,Consumer,13-09-2013,Second Class,California,Binders,20%,1,$90 ,33%,2,$277 
Office Supplies,Bristol,United States,Catherine Glotzbach,Boston,11-09-2013,CA-2013-164350,37620,"Boston Model 1800 Electric Pencil Sharpener, Gray",South,Home Office,13-09-2013,Second Class,Tennessee,Art,20%,1,$8 ,13%,3,$68 
Furniture,Houston,United States,Kean Thornton,KI,11-09-2013,CA-2013-146206,77095,KI Adjustable-Height Table,Central,Consumer,15-09-2013,Second Class,Texas,Tables,30%,1,($34),-11%,5,$301 
Office Supplies,Edmonds,United States,Bryan Davis,Other,11-09-2013,CA-2013-165918,98026,JM Magazine Binder,West,Consumer,15-09-2013,Standard Class,Washington,Binders,20%,1,$14 ,35%,3,$40 
Office Supplies,Edmonds,United States,Bryan Davis,Storex,11-09-2013,CA-2013-165918,98026,Storex Dura Pro Binders,West,Consumer,15-09-2013,Standard Class,Washington,Binders,20%,1,$4 ,31%,3,$14 
Office Supplies,Edmonds,United States,Bryan Davis,Avery,11-09-2013,CA-2013-165918,98026,Avery 487,West,Consumer,15-09-2013,Standard Class,Washington,Labels,0%,1,$3 ,47%,2,$7 
Office Supplies,Edmonds,United States,Bryan Davis,Xerox,11-09-2013,CA-2013-165918,98026,Xerox 1945,West,Consumer,15-09-2013,Standard Class,Washington,Paper,0%,1,$40 ,49%,2,$82 
Office Supplies,New York City,United States,Parhena Norris,Wirebound,11-09-2013,US-2013-118780,10011,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",East,Home Office,15-09-2013,Second Class,New York,Paper,0%,1,$3 ,46%,1,$7 
Office Supplies,New York City,United States,Parhena Norris,Acco,11-09-2013,US-2013-118780,10011,Acco Perma 2700 Stacking Storage Drawers,East,Home Office,15-09-2013,Second Class,New York,Storage,0%,1,$9 ,15%,2,$59 
Technology,Houston,United States,Kean Thornton,Polycom,11-09-2013,CA-2013-146206,77095,Polycom VVX 310 VoIP phone,Central,Consumer,15-09-2013,Second Class,Texas,Phones,20%,1,$54 ,8%,5,$720 
Technology,Fort Lauderdale,United States,Steve Chapman,Other,11-09-2013,CA-2013-112277,33311,Geemarc AmpliPOWER60,South,Corporate,16-09-2013,Standard Class,Florida,Phones,20%,1,$58 ,11%,7,$520 
Office Supplies,Philadelphia,United States,Giulietta Dortch,Xerox,12-09-2013,CA-2013-121223,19143,Xerox 1972,East,Corporate,14-09-2013,Second Class,Pennsylvania,Paper,20%,1,$3 ,31%,2,$8 
Office Supplies,Phoenix,United States,Linda Cazamias,Crayola,12-09-2013,CA-2013-143476,85023,"Crayola Anti Dust Chalk, 12/Pack",West,Corporate,14-09-2013,First Class,Arizona,Art,20%,1,$1 ,31%,2,$3 
Office Supplies,Phoenix,United States,Linda Cazamias,Other,12-09-2013,CA-2013-143476,85023,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),West,Corporate,14-09-2013,First Class,Arizona,Paper,20%,1,$3 ,31%,2,$10 
Office Supplies,Phoenix,United States,Linda Cazamias,Xerox,12-09-2013,CA-2013-143476,85023,Xerox 1976,West,Corporate,14-09-2013,First Class,Arizona,Paper,20%,1,$7 ,35%,4,$21 
Technology,Philadelphia,United States,Giulietta Dortch,Cisco,12-09-2013,CA-2013-121223,19143,Cisco 8x8 Inc. 6753i IP Business Phone System,East,Corporate,14-09-2013,Second Class,Pennsylvania,Phones,40%,1,($158),-22%,9,$729 
Technology,Wichita,United States,Trudy Brown,Plantronics,12-09-2013,CA-2013-153157,67212,Plantronics Encore H101 Dual Earpieces Headset,Central,Consumer,15-09-2013,First Class,Kansas,Phones,0%,1,$63 ,28%,5,$225 
Office Supplies,Chicago,United States,Adam Shillingsburg,Other,12-09-2013,CA-2013-150007,60653,Insertable Tab Indexes For Data Binders,Central,Consumer,17-09-2013,Standard Class,Illinois,Binders,80%,1,($3),-170%,3,$2 
Office Supplies,Chicago,United States,Adam Shillingsburg,Smead,12-09-2013,CA-2013-150007,60653,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Central,Consumer,17-09-2013,Standard Class,Illinois,Labels,20%,1,$2 ,35%,2,$6 
Office Supplies,Newport News,United States,Jill Fjeld,Other,12-09-2013,CA-2013-102162,23602,#10 Self-Seal White Envelopes,South,Consumer,17-09-2013,Standard Class,Virginia,Envelopes,0%,1,$5 ,49%,1,$11 
Technology,Newport News,United States,Jill Fjeld,Canon,12-09-2013,CA-2013-102162,23602,Canon PC-428 Personal Copier,South,Consumer,17-09-2013,Standard Class,Virginia,Copiers,0%,1,$752 ,47%,8,"$1,600 "
Office Supplies,Houston,United States,Ryan Crowe,Other,12-09-2013,CA-2013-130225,77041,Cameo Buff Policy Envelopes,Central,Consumer,18-09-2013,Standard Class,Texas,Envelopes,20%,1,$34 ,34%,2,$100 
Office Supplies,San Jose,United States,Eugene Barchas,GBC,12-09-2013,CA-2013-116561,95123,GBC Standard Therm-A-Bind Covers,West,Consumer,18-09-2013,Standard Class,California,Binders,20%,1,$13 ,33%,2,$40 
Office Supplies,San Diego,United States,Kelly Collister,Wirebound,12-09-2013,CA-2013-145625,92037,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",West,Consumer,18-09-2013,Standard Class,California,Paper,0%,1,$4 ,47%,1,$8 
Office Supplies,San Jose,United States,Eugene Barchas,Other,12-09-2013,CA-2013-116561,95123,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",West,Consumer,18-09-2013,Standard Class,California,Storage,0%,1,$7 ,2%,3,$333 
Office Supplies,Toledo,United States,Nick Zandusky,GBC,12-09-2013,CA-2013-164154,43615,GBC Standard Therm-A-Bind Covers,East,Home Office,18-09-2013,Standard Class,Ohio,Binders,70%,1,($18),-80%,3,$22 
Office Supplies,Toledo,United States,Nick Zandusky,Other,12-09-2013,CA-2013-164154,43615,Staples,East,Home Office,18-09-2013,Standard Class,Ohio,Storage,20%,1,$4 ,10%,5,$38 
Technology,San Diego,United States,Kelly Collister,Logitech,12-09-2013,CA-2013-145625,92037,Logitech P710e Mobile Speakerphone,West,Consumer,18-09-2013,Standard Class,California,Accessories,0%,1,$636 ,19%,13,"$3,347 "
Furniture,Louisville,United States,Philisse Overcash,Global,13-09-2013,CA-2013-151148,80027,"Global Stack Chair without Arms, Black",West,Home Office,14-09-2013,Same Day,Colorado,Chairs,20%,1,$5 ,6%,4,$83 
Technology,Louisville,United States,Philisse Overcash,Other,13-09-2013,CA-2013-151148,80027,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,West,Home Office,14-09-2013,Same Day,Colorado,Phones,20%,1,$9 ,6%,3,$147 
Furniture,Arvada,United States,Ben Peterman,Hon,13-09-2013,CA-2013-142902,80004,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,West,Corporate,15-09-2013,Second Class,Colorado,Chairs,20%,1,$53 ,11%,2,$467 
Furniture,Arvada,United States,Ben Peterman,C-Line,13-09-2013,CA-2013-142902,80004,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,West,Corporate,15-09-2013,Second Class,Colorado,Furnishings,20%,1,$4 ,24%,4,$15 
Furniture,Arvada,United States,Ben Peterman,Eldon,13-09-2013,CA-2013-142902,80004,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",West,Corporate,15-09-2013,Second Class,Colorado,Furnishings,20%,1,$2 ,11%,1,$15 
Office Supplies,Arvada,United States,Ben Peterman,Avery,13-09-2013,CA-2013-142902,80004,Avery 509,West,Corporate,15-09-2013,Second Class,Colorado,Labels,20%,1,$2 ,33%,3,$6 
